developer,recommend,user_id,sentiment_analysis,año
"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",0,shiinaakashi,1,2015
"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",1,76561198073309903,2,2015
"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",1,villainsinglasses,2,2015
"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",1,blastc123,1,2015
"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",1,76561198142606609,1,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198030567998,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,BITCHPLESE,1,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198059166102,1,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,123repulseMe,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198073082088,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,gothamsavior24,1,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,smurfdicking,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198048992856,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561197979086508,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,BrainyManiac,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,GroovyG0D,1,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,overloadM,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198062785129,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,ManiFoldKinesis,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,alyboxie,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198060429887,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561197982665201,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,deynarian,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,elrims,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,epicbudgie,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,faffandtheworldfaffswithyou,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,FatChicken420,1,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,podeirladenunciar,1,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,thefrog,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198058535518,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198077294556,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198008021472,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,HENRYYA,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198006537147,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561197983745201,0,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198092339855,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,putt13,1,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,soupstore,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,lauricella,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,lunareaper562,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,lyteX,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,M0les,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,luanxd99,1,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198043532486,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,moon910,1,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,jeffyusohansam,1,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,anonymoosebrony,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198095265398,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",0,reddayesocks,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,stksam,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198067243010,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,cocacolax12,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,unbuff,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198001743414,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,webs-is-a-fucking-mess,1,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,Bananasbananas,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,bluelite45,1,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198158725328,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,lawranca,1,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,Anime_Enthusiast,0,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,tatazamak,1,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,applicious,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,kydmar,0,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,skydive1111,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198022975113,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,NeroChevalier,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,Castor_E,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561197980311109,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,finding_dad,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,lukewheeler,1,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,Dazie,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198075272138,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,dodecadumpling,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",0,Aquilla96,0,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,Steamgaugevqlve,1,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198100410698,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198065337651,1,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,KoitsumiTH,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",0,76561198018912053,0,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198040794037,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198062337556,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",0,76561198034664008,1,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198042465147,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,nessofonett,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,jxwp,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,Loresdalla,1,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,MarkiPoli,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,iwannakilmyselfthx,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,movrex,1,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,MexyMax,1,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,pawsjdog,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,niconicolii,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198044383808,1,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198046314521,1,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,Sarrby,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,SnipeDemon,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,nobody114514,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198067088650,1,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198089621910,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198073828677,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,TehMLGPanda,0,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",0,1956aa1,0,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,Ustud,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198048248287,1,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198054745824,1,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,killstealmcgee,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,TheOneAndOnlyVinylScratch,1,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,J-BwB,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,EmilyCanTalk,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,Pjbear99,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,Teddy8910,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,LordMinion777,1,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,detcaderm5,1,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198042192184,1,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,picworthe,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,chapechap,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,browy,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,kelly31944,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,rangalocks,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198069066120,1,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198079309278,1,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198086484358,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198087919947,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,decplayz,2,2015
"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",1,76561198104252420,1,2015
Atelier 801,1,loominis,2,2015
Atelier 801,0,76561198077092391,1,2015
Atelier 801,0,mr_cat,1,2015
Atelier 801,1,76561198134824579,2,2015
Atelier 801,1,rokudoan,2,2015
Atelier 801,1,VespDaSnowLeopard,1,2015
Atelier 801,1,BlazingTheAmazing,2,2015
Atelier 801,1,PogChampFace,2,2015
Atelier 801,1,76561198088397505,2,2015
Atelier 801,1,channel28,2,2015
Atelier 801,1,76561198091563407,1,2015
Atelier 801,1,jakom,2,2015
Atelier 801,1,76561198098802468,2,2015
Atelier 801,1,mixadance,1,2015
Atelier 801,1,76561198075422436,2,2015
Atelier 801,1,76561198066255046,1,2015
Atelier 801,0,Anthemion,0,2015
Atelier 801,1,tenaciouspanda,2,2015
Atelier 801,1,76561198044458526,2,2015
Atelier 801,1,diegoroc,1,2015
Atelier 801,1,76561198073441647,1,2015
Atelier 801,1,76561198088529669,1,2015
Atelier 801,1,chodelife,2,2015
Zanrai Interactive,1,finnept,2,2015
Lazy Bum Games,0,76561197986709258,2,2015
Spiderling Studios,1,smegmyfoodle,2,2015
Spiderling Studios,1,H-Alo,1,2015
Spiderling Studios,1,76561198062288797,2,2015
Spiderling Studios,1,ConkerBirdy,1,2015
Spiderling Studios,1,swscorpian,2,2015
Spiderling Studios,1,TheKazimir,1,2015
Spiderling Studios,1,Mega_guycraft,1,2015
Spiderling Studios,1,76561198042267727,2,2015
Spiderling Studios,1,WarEagle247,1,2015
Spiderling Studios,1,LTHW,1,2015
Spiderling Studios,1,barcafan835,0,2015
Spiderling Studios,1,Dimmerworld,1,2015
Spiderling Studios,1,76561197998876897,2,2015
Spiderling Studios,1,76561198022149086,2,2015
Spiderling Studios,1,GuruHumdyMumdy,1,2015
Spiderling Studios,1,Jeremyrab,2,2015
Spiderling Studios,1,PsychoticRazor,2,2015
Spiderling Studios,1,76561198046970654,2,2015
Spiderling Studios,1,Plak-e-bow,2,2015
Spiderling Studios,1,76561198174303610,1,2015
Spiderling Studios,1,oskinkthecrocdoc,2,2015
Spiderling Studios,1,RevivedShadow,2,2015
Spiderling Studios,1,76561198063180532,2,2015
Spiderling Studios,1,AwesomenessD,2,2015
Spiderling Studios,1,voncrumb,0,2015
Spiderling Studios,1,76561198029997863,0,2015
Spiderling Studios,1,carterbegrie,2,2015
Spiderling Studios,1,76561198097034946,2,2015
Spiderling Studios,1,ostrichcsgo,1,2015
Spiderling Studios,1,hemcom,1,2015
Spiderling Studios,1,76561197994101386,0,2015
Spiderling Studios,1,C592,2,2015
Spiderling Studios,1,EXC-2_Stroke,1,2015
Spiderling Studios,1,kishacat,2,2015
Spiderling Studios,1,exton,0,2015
Spiderling Studios,1,76561197997197174,0,2015
Spiderling Studios,1,76561198066371178,1,2015
Spiderling Studios,1,jxwp,1,2015
Spiderling Studios,1,lhi0122,2,2015
Spiderling Studios,1,Gunzerker1003,2,2015
Spiderling Studios,1,76561198064936176,1,2015
Spiderling Studios,1,spookymouse,2,2015
Spiderling Studios,1,donkeyinyourface,2,2015
Spiderling Studios,1,76561198139439978,0,2015
Spiderling Studios,1,76561198071122396,2,2015
Spiderling Studios,1,slynn1,2,2015
Spiderling Studios,1,76561198049623994,2,2015
Spiderling Studios,1,ToxicRadio,2,2015
Spiderling Studios,1,76561198041600501,2,2015
Spiderling Studios,1,Zild42,1,2015
Spiderling Studios,1,SuperficialWounds,2,2015
Spiderling Studios,1,76561198004166916,1,2015
Spiderling Studios,1,76561198005708745,2,2015
Spiderling Studios,1,friedlychees,2,2015
Spiderling Studios,1,G1V3M3Y0URM1LK,1,2015
Spiderling Studios,1,tomtoth,2,2015
Spiderling Studios,1,76561198042153608,0,2015
Spiderling Studios,1,76561198045316180,0,2015
Spiderling Studios,1,Sabatonic,2,2015
Spiderling Studios,1,sddfg024bzarfgdg,0,2015
Spiderling Studios,1,76561198077596124,2,2015
Spiderling Studios,1,jacobissoawesomeateverything,1,2015
Spiderling Studios,0,Guppychan,1,2015
Doctor Entertainment AB,0,XABLAUziitu,2,2015
Doctor Entertainment AB,0,ScoutCounterAttack,2,2015
Doctor Entertainment AB,0,76561198137804149,1,2015
Doctor Entertainment AB,1,76561198068688231,2,2015
Doctor Entertainment AB,0,haritharsyadcp,1,2015
Doctor Entertainment AB,1,76561198093541850,2,2015
Doctor Entertainment AB,1,stackonme,1,2013
Doctor Entertainment AB,1,Orifromtheforest,1,2015
Doctor Entertainment AB,0,pizzadude04,2,2015
Doctor Entertainment AB,0,76561198072074537,2,2015
Doctor Entertainment AB,1,thir13enhand,2,2015
Doctor Entertainment AB,0,76561198042216621,2,2014
Doctor Entertainment AB,1,76561198067764491,2,2014
Doctor Entertainment AB,1,76561198070327690,2,2014
Doctor Entertainment AB,0,76561198122699359,1,2015
Doctor Entertainment AB,0,76561198074377542,1,2015
Doctor Entertainment AB,0,76561198096326508,2,2014
Doctor Entertainment AB,1,345675,2,2015
Doctor Entertainment AB,1,70spots,2,2015
Doctor Entertainment AB,1,76561198086214261,1,2015
Doctor Entertainment AB,1,ETK-KnightPizza1,2,2015
Doctor Entertainment AB,1,sku11ey,2,2015
Doctor Entertainment AB,1,legalner,0,2015
Doctor Entertainment AB,1,12536475869trhgsdf,2,2014
Doctor Entertainment AB,1,SphereAce,1,2015
DotEmu,0,ian_ramsay,1,2015
DotEmu,0,odlore,2,2015
DotEmu,0,76561198052853176,2,2015
Red Dwarf Games,1,76561198088869440,1,2015
Red Dwarf Games,1,76561198078524860,2,2015
Red Dwarf Games,1,housekeepingxdxd,2,2015
Red Dwarf Games,1,76561198012572074,2,2015
Axis Game Factory LLC,1,Cleze,2,2015
Techland,1,ConkerBirdy,2,2015
Techland,1,6dighero,0,2015
Techland,1,76561198032293266,2,2015
Techland,1,76561198062484829,2,2015
Techland,1,thesourceofthecode,1,2015
Techland,1,Noxinator,2,2015
Techland,1,AnOfficialPanda,2,2015
Techland,1,76561198073504291,2,2015
Techland,1,76561198083390406,0,2015
Techland,1,723943123,2,2015
Techland,1,Death159951,1,2015
Techland,1,76561198036657265,2,2015
Techland,0,rfgrgdrgrg,1,2015
Techland,1,larrythebrony,2,2015
Techland,1,LonleyRedHeadOrphan,1,2015
Techland,1,76561198043298753,1,2015
Techland,1,76561198066254470,2,2015
Techland,1,SvnK7,1,2015
Techland,1,ared72,1,2015
Techland,1,psychologicalwarfareinmyhead,0,2015
Techland,1,76561198098025074,2,2015
Techland,1,FlynnHW,1,2015
Techland,1,76561198066290766,2,2015
Techland,1,LittleWickle,2,2015
Techland,1,Cybs,2,2015
Techland,1,76561198066544547,1,2015
Techland,1,CorporalDucky,2,2015
Techland,1,76561198083993063,0,2015
Techland,1,76561198074937155,0,2015
Techland,1,altoryu,2,2015
Techland,1,RedD34TH,2,2015
Techland,1,76561198046193884,2,2015
Techland,1,AZA1498,1,2015
Techland,1,Donato_Dyas,2,2015
Techland,1,TR13180,2,2015
Techland,1,tradingitems,2,2015
Techland,1,76561198086238997,2,2015
Techland,1,76561198008825050,2,2015
Techland,1,ky239,1,2015
Techland,1,demoman12345678,2,2015
Techland,1,marhan,2,2015
Techland,1,76561198026256524,0,2015
Techland,1,76561198084954002,2,2015
Techland,1,spanks169,1,2015
Techland,1,7515953,1,2015
Techland,1,Jack_of_all_Trades,1,2015
Techland,1,76561198050401677,2,2015
Techland,1,76561198037696460,2,2015
Techland,1,SilencerLX,1,2015
Techland,1,judgefudge101,2,2015
Techland,1,legitsymbol,1,2015
Techland,1,76561198036566125,1,2015
Techland,1,76561198051533745,2,2015
Techland,1,76561198065120027,2,2015
Techland,1,434546464,2,2015
Techland,1,r1gby3,2,2015
Techland,1,76561198079526431,1,2015
Techland,1,Thisbananaistastyfam,2,2015
Techland,1,76561198098492598,2,2015
Techland,1,ShadowRyze,1,2015
Techland,1,GamingDope,1,2015
Archive Entertainment,0,1122305938,1,2014
Archive Entertainment,1,76561198003855855,2,2013
Archive Entertainment,0,yodadda,1,2014
Archive Entertainment,1,76561198046431850,1,2015
Archive Entertainment,1,76561198092989777,2,2015
Archive Entertainment,1,76561198071480873,2,2013
Archive Entertainment,1,shadowpulse29,2,2014
Archive Entertainment,1,angstyteen,2,2013
Archive Entertainment,1,Mintez,1,2014
Archive Entertainment,0,reflexaus,0,2014
Archive Entertainment,1,76561198091807832,2,2014
Archive Entertainment,1,EnvyMan35,2,2014
Archive Entertainment,1,Fishda,1,2013
Archive Entertainment,1,fernandobeltran,1,2014
Archive Entertainment,1,Hype_R,2,2013
Archive Entertainment,1,76561198093834014,2,2014
Archive Entertainment,0,76561198017212077,1,2014
Archive Entertainment,0,76561198071057858,1,2013
Archive Entertainment,0,76561198068953573,1,2015
Archive Entertainment,1,76561198093711678,1,2013
Archive Entertainment,1,76561197971402201,2,2014
Archive Entertainment,0,76561198101379613,1,2014
Archive Entertainment,0,76561198045713243,2,2013
Archive Entertainment,0,snakedog,1,2015
Archive Entertainment,0,MixedMag,0,2014
Archive Entertainment,1,altairgamer,2,2013
Archive Entertainment,1,epic_doom,2,2013
Archive Entertainment,1,76561198046000848,2,2013
Archive Entertainment,0,Jackiewins,1,2013
Archive Entertainment,0,wwtt0107,1,2014
Archive Entertainment,1,Minigamin,2,2014
Archive Entertainment,0,76561198079392067,1,2013
Archive Entertainment,1,76561198082540284,2,2013
Archive Entertainment,0,76561198083456018,1,2015
Archive Entertainment,1,76561198094611693,2,2013
Archive Entertainment,1,76561198102514027,2,2014
Archive Entertainment,0,76561198104555370,1,2014
Archive Entertainment,0,76561198141079508,1,2014
Double Fine Productions,1,leroyp,2,2015
Double Fine Productions,1,76561198053619760,1,2015
Double Fine Productions,1,spacemonkey53,1,2015
Double Fine Productions,1,76561198091429493,1,2015
MAGES. Inc.,1,NathanielPeace,0,2015
MAGES. Inc.,1,Siilan,1,2015
MAGES. Inc.,1,TzakShrike,1,2015
rdt.32,1,76561198054416836,2,2015
rdt.32,1,Deus_VuIt,2,2015
rdt.32,0,BigBlack-Chicken,2,2015
rdt.32,1,76561198093386811,2,2015
Endless Loop Studios,1,76561198059457068,2,2014
"Deep Silver Volition,High Voltage Software",1,76561198048432706,2,2015
"Deep Silver Volition,High Voltage Software",1,76561198091756176,2,2015
"Deep Silver Volition,High Voltage Software",1,76561198078718666,2,2015
"Deep Silver Volition,High Voltage Software",0,anonymoosebrony,2,2015
"Deep Silver Volition,High Voltage Software",0,76561198023381153,1,2015
"Deep Silver Volition,High Voltage Software",1,TheUltimateNetwork,1,2015
"Deep Silver Volition,High Voltage Software",0,YoloGhost,1,2015
"Deep Silver Volition,High Voltage Software",1,Demkriticz,1,2015
"Deep Silver Volition,High Voltage Software",1,0700464574757,2,2015
"Deep Silver Volition,High Voltage Software",1,76561197972180709,0,2015
"Deep Silver Volition,High Voltage Software",1,cherlovesaliens,2,2015
"Deep Silver Volition,High Voltage Software",1,76561198036618113,1,2015
"Deep Silver Volition,High Voltage Software",1,kidhypocrisy,2,2015
"Deep Silver Volition,High Voltage Software",1,76561198033266228,0,2015
"Deep Silver Volition,High Voltage Software",1,76561198039514270,2,2015
"Binary Zoo,The Game Creators",1,YumiHayashibiara,2,2015
"Binary Zoo,The Game Creators",1,76561197971285616,2,2015
"Binary Zoo,The Game Creators",1,76561198090274308,2,2015
"Binary Zoo,The Game Creators",1,itsaprofileaboutnothing,2,2015
"Binary Zoo,The Game Creators",1,76561198082096463,0,2015
"Binary Zoo,The Game Creators",1,76561198127058661,2,2015
Raylight Games,0,hunterkiller247,0,2015
StephenAllen,0,76561198057583546,2,2015
Forever Entertainment S. A.,1,skydive1111,1,2015
Winter Wolves,1,76561198034629539,2,2015
DotEmu,1,76561197970972400,1,2015
Sometimes You,0,lexby,1,2015
Sometimes You,0,BecHyIIIka,1,2015
Gameguyz,1,AkkarinDarkmoor,2,2015
GabberGames.com,1,76561198081092125,2,2015
EXE-CREATE,1,taku_88,2,2015
"Rodeo Games,Twistplay",0,Tezzdog,1,2015
Atypical Games,1,Outbackalien,2,2015
"BitMonster, Inc.",1,Crafe,2,2015
"BitMonster, Inc.",1,Delirious_Panda,1,2015
"BitMonster, Inc.",0,76561198048633975,2,2015
"BitMonster, Inc.",0,Radsick,1,2015
"BitMonster, Inc.",0,TheOnlyTrueGamingGod,2,2015
"BitMonster, Inc.",0,76561198091203454,1,2015
"BitMonster, Inc.",1,spooke512,2,2015
"BitMonster, Inc.",1,kylesmithy,2,2015
"BitMonster, Inc.",1,76561198073608723,2,2015
"BitMonster, Inc.",0,76561198097809601,1,2015
IF Studios,0,76561198093768306,1,2014
Microsoft Game Studios,1,hentaisandysenpai,2,2014
Microsoft Game Studios,1,76561198086936067,2,2015
Microsoft Game Studios,1,76561198075581042,1,2014
Microsoft Game Studios,1,76561197972024039,2,2014
Microsoft Game Studios,1,ChronicHazard,1,2015
Microsoft Game Studios,1,persure,1,2014
Microsoft Game Studios,1,76561198064985698,2,2015
Microsoft Game Studios,1,76561198138691719,2,2015
"2K Australia,Gearbox Software,Aspyr (Mac,Linux)",0,snipergod31,0,2015
"2K Australia,Gearbox Software,Aspyr (Mac,Linux)",0,HMPatu,0,2014
"2K Australia,Gearbox Software,Aspyr (Mac,Linux)",0,76561198086530323,1,2014
"SNK CORPORATION,Code Mystics",0,2768820078,1,2015
Paradox Development Studio,1,gwayne,0,2014
Creative Assembly,1,3teGZ_Rorschach,2,2014
Croteam,1,decronus,2,2015
Croteam,1,sirzabblepants,2,2015
Croteam,1,Wdsy,2,2014
Croteam,1,infidllrone,2,2015
Croteam,1,ceogorach,1,2015
Croteam,1,76561198030079998,2,2015
Croteam,1,sexinahatyer,2,2015
Croteam,1,rushworld99,2,2015
Renegade Kid,1,Parappatherapperisbest,2,2015
Brytenwalda,1,76561198061021230,1,2014
Brytenwalda,1,1stpionpaul,2,2015
Brytenwalda,1,76561198022577753,1,2014
Brytenwalda,1,76561198088397505,1,2015
Brytenwalda,1,76561198042017482,2,2014
Brytenwalda,1,monkeyseemonkeydoo,2,2014
Exe Games Inc.,0,duzim,1,2015
Exe Games Inc.,0,SpecGames,1,2014
Exe Games Inc.,0,yay853482185,1,2015
Exe Games Inc.,0,BlueDragonOfficial,2,2015
Exe Games Inc.,0,bow47,1,2014
Exe Games Inc.,0,76561198079705633,1,2015
Exe Games Inc.,0,76561198086545438,1,2015
Exe Games Inc.,0,Leafthefur,2,2014
Exe Games Inc.,0,76561198103371005,0,2015
Exe Games Inc.,0,PuzziDestroyer,1,2015
Exe Games Inc.,0,Shabutie_,1,2015
Exe Games Inc.,0,John_J_Rambo,2,2014
Exe Games Inc.,0,derpmelon,0,2015
Exe Games Inc.,0,76561198122930698,1,2014
Exe Games Inc.,1,fjackfair,1,2015
